manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Bachem,Ba 349,,,Natter,,fixed_wing,monoplane,military,fighter,,"Bachem Ba 349 rocket-powered point-defence interceptor. On show in the Historische Luftfahrt exhibition (aviation 1918-1945) on level 1 of the Munich Museumsinsel aviation hall, reopened 8 July 2022 after refurbishment.",Ba 349; Natter,Deutsches Museum,on_display
Focke-Achgelis,Fa 330,A-1,,Bachstelze,,rotary_wing,,military,recon,,"Bachstelze submarine-towed rotor kite. On show in the Historische Luftfahrt exhibition (aviation 1918-1945) on level 1 of the Munich Museumsinsel aviation hall, reopened 8 July 2022 after refurbishment.",Fa 330; Fa330; Bachstelze,Deutsches Museum,on_display
Fieseler,Fi 103,,478374,V-1,,missile_rocket,,military,cruise,,"Fi 103 (V-1) flying bomb shown alongside the A4 rocket display. On show in the Historische Luftfahrt exhibition (aviation 1918-1945) on level 1 of the Munich Museumsinsel aviation hall, reopened 8 July 2022 after refurbishment.",Fi 103; V-1; V1; Vergeltungswaffe 1,Deutsches Museum,on_display
Akaflieg Hannover,Vampyr,,,,,fixed_wing,monoplane,civilian,private,,"The 1921 Vampyr, the first true sailplane. Shown in the gliding gallery. On show in the Historische Luftfahrt exhibition (aviation 1918-1945) on level 1 of the Munich Museumsinsel aviation hall, reopened 8 July 2022 after refurbishment.",Vampyr,Deutsches Museum,on_display
Schneider,SG 38,,,Schulgleiter,,fixed_wing,monoplane,military,trainer,,"Primary training glider in the gliding gallery. On show in the Historische Luftfahrt exhibition (aviation 1918-1945) on level 1 of the Munich Museumsinsel aviation hall, reopened 8 July 2022 after refurbishment.",SG 38; SG38; Schulgleiter,Deutsches Museum,on_display
Akaflieg Stuttgart,fs-24,Phönix,D-9093,Phönix,,fixed_wing,monoplane,civilian,private,,"fs-24 Phoenix, the first aircraft built entirely of glassfibre-reinforced plastic. Highlight of the Moderne Luftfahrt exhibition. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022.",fs-24; fs24; Phoenix,Deutsches Museum,on_display
Dornier,Do 27,A-4,56+66,,,fixed_wing,monoplane,military,utility,,"The Do 27 with which series aircraft construction restarted in the Federal Republic in 1956. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022.",Do 27; Do27,Deutsches Museum,on_display
Grob,G 180,SPn,D-CSPN,SPn,,fixed_wing,monoplane,civilian,commercial_transport,,"Prototype of the carbon-fibre Grob G180 SPn business jet. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022.",G 180; G180; SPn,Deutsches Museum,on_display
HFB,HFB 320,Hansa Jet,D-CLOU,Hansa Jet,,fixed_wing,monoplane,military,transport,,"HFB 320 Hansa Jet business jet, displayed among airport equipment. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022.",HFB 320; Hansa Jet; HFB320,Deutsches Museum,on_display
Lockheed,F-104,G,,Starfighter,,fixed_wing,monoplane,military,fighter,,"Lockheed Starfighter; the museum describes its exhibit as a US-built training machine, which points to an F-104F rather than a licence-built F-104G. Serial left blank: the code 21+53 is quoted for Starfighters at both Munich sites and is recorded here against the Flugwerft Schleissheim aircraft. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022.",F-104; F104; F104G; Starfighter,Deutsches Museum,on_display
Airbus,A300,B,F-OCAZ,,,fixed_wing,monoplane,civilian,commercial_transport,,"Fuselage section of the first Airbus A300, shown with a section of an A350 XWB. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022. Fuselage only.",A300; A300B,Deutsches Museum,on_display
Bell,UH-1,D,55-4458,Iroquois,,rotary_wing,,military,utility,,"Sikorsky S-55/H-19, one of the first genuinely capable transport helicopters. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022.",UH-1; UH1; Huey; Iroquois; UH1D,Deutsches Museum,on_display
MBB,Bo 105,P,D-HAPE,,,rotary_wing,,military,utility,,"MBB Bo 105 in the rotorcraft section. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022.",Bo 105; Bo105,Deutsches Museum,on_display
Dornier,Do 32,K Kiebitz,D-HOPA,Kiebitz,,rotary_wing,,military,experimental,,"Dornier Do 32 ultralight helicopter. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022.",Do 32; Do32; Kiebitz,Deutsches Museum,on_display
AutoGyro,Cavalon,,,Cavalon,,rotary_wing,,civilian,private,,"Modern gyroplane in the rotorcraft section. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022.",Cavalon,Deutsches Museum,on_display
DHL,Paketkopter,,,Paketkopter,,rotary_wing,,civilian,drone,,"Parcel delivery multicopter in the rotorcraft section. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022.",Paketkopter,Deutsches Museum,on_display
Rutan,Quickie,,D-EEWQ,,,fixed_wing,monoplane,civilian,private,,"Rutan Quickie homebuilt. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022.",Quickie,Deutsches Museum,on_display
Stark,Turbulent,D,D-ENEK,Turbulent,,fixed_wing,monoplane,civilian,private,,"Stark-built Druine Turbulent. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022.",Druine Turbulent; Turbulent,Deutsches Museum,on_display
Motte,B2,,D-MFBB,,,fixed_wing,monoplane,civilian,private,,"German ultralight. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022.",Motte B2; Motte B3,Deutsches Museum,on_display
Solar,Solar 1,,D-MXOL,,,fixed_wing,monoplane,civilian,experimental,,"Solar-powered experimental aircraft. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022.",Solar 1,Deutsches Museum,on_display
HKS,HKS 3,,D-6426,,,fixed_wing,monoplane,civilian,private,,"HKS 3 sailplane. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022.",HKS 3; HKS3,Deutsches Museum,on_display
Schleicher,Ka 6,CR,D-9099,Rhönsegler,,fixed_wing,monoplane,civilian,private,,"Wooden standard-class sailplane. On show in the Moderne Luftfahrt exhibition (aviation since 1945) on level 0 of the Munich Museumsinsel aviation hall, reopened 8 July 2022.",Ka 6; Ka6; Rhonsegler,Deutsches Museum,on_display
Wright,Model A,,,Flyer,,fixed_wing,biplane,civilian,experimental,,"Wright Model A. Recorded in the Deutsches Museum aviation collection but not identifiable in the two aviation exhibitions that reopened on the Museumsinsel in July 2022. The museum's pre-1918 aircraft are not currently exhibited; a new hall, Historische Luftfahrt bis 1918, is planned for 2028. Held in the museum's reserve collection and not normally on public view.",Wright Model A; Wright Flyer,Deutsches Museum,in_storage
Lilienthal,Normalsegelapparat,,,,,fixed_wing,monoplane,civilian,experimental,,"Otto Lilienthal glider. Recorded in the Deutsches Museum aviation collection but not identifiable in the two aviation exhibitions that reopened on the Museumsinsel in July 2022. The museum's pre-1918 aircraft are not currently exhibited; a new hall, Historische Luftfahrt bis 1918, is planned for 2028. Held in the museum's reserve collection and not normally on public view.",Lilienthal Glider; Normalsegelapparat,Deutsches Museum,in_storage
Lilienthal,Normalsegelapparat,,,,,fixed_wing,monoplane,civilian,experimental,,"Otto Lilienthal biplane glider. Recorded in the Deutsches Museum aviation collection but not identifiable in the two aviation exhibitions that reopened on the Museumsinsel in July 2022. The museum's pre-1918 aircraft are not currently exhibited; a new hall, Historische Luftfahrt bis 1918, is planned for 2028. Held in the museum's reserve collection and not normally on public view.",Lilienthal Glider; Normalsegelapparat,Deutsches Museum,in_storage
Blériot,XI,,,,,fixed_wing,monoplane,civilian,experimental,,"Bleriot XI monoplane. Recorded in the Deutsches Museum aviation collection but not identifiable in the two aviation exhibitions that reopened on the Museumsinsel in July 2022. The museum's pre-1918 aircraft are not currently exhibited; a new hall, Historische Luftfahrt bis 1918, is planned for 2028. Held in the museum's reserve collection and not normally on public view.",Bleriot XI; Bleriot 11,Deutsches Museum,in_storage
Grade,Eindecker,,,,,fixed_wing,monoplane,civilian,experimental,,"Hans Grade monoplane. Recorded in the Deutsches Museum aviation collection but not identifiable in the two aviation exhibitions that reopened on the Museumsinsel in July 2022. The museum's pre-1918 aircraft are not currently exhibited; a new hall, Historische Luftfahrt bis 1918, is planned for 2028. Held in the museum's reserve collection and not normally on public view.",Grade Eindecker,Deutsches Museum,in_storage
Etrich,Taube,,,Taube,,fixed_wing,monoplane,military,recon,,"Etrich-Rumpler Taube. Recorded in the Deutsches Museum aviation collection but not identifiable in the two aviation exhibitions that reopened on the Museumsinsel in July 2022. The museum's pre-1918 aircraft are not currently exhibited; a new hall, Historische Luftfahrt bis 1918, is planned for 2028. Held in the museum's reserve collection and not normally on public view.",Etrich Taube; Taube,Deutsches Museum,in_storage
Rumpler,C.IV,,,,,fixed_wing,biplane,military,recon,,"Rumpler C.IV reconnaissance biplane. Recorded in the Deutsches Museum aviation collection but not identifiable in the two aviation exhibitions that reopened on the Museumsinsel in July 2022. The museum's pre-1918 aircraft are not currently exhibited; a new hall, Historische Luftfahrt bis 1918, is planned for 2028. Held in the museum's reserve collection and not normally on public view.",Rumpler CIV; C.IV,Deutsches Museum,in_storage
Parseval,PL.2,,,,,lighter_than_air,,military,recon,,"Gondola of the Parseval PL.2 airship. Recorded in the Deutsches Museum aviation collection but not identifiable in the two aviation exhibitions that reopened on the Museumsinsel in July 2022. The museum's pre-1918 aircraft are not currently exhibited; a new hall, Historische Luftfahrt bis 1918, is planned for 2028. Held in the museum's reserve collection and not normally on public view.",Parseval PL2,Deutsches Museum,in_storage
Fokker,Dr.I,,425/17,Dreidecker,,fixed_wing,triplane,military,fighter,,"Fokker Dr.I triplane. Recorded in the Deutsches Museum aviation collection but not identifiable in the two aviation exhibitions that reopened on the Museumsinsel in July 2022. The museum's pre-1918 aircraft are not currently exhibited; a new hall, Historische Luftfahrt bis 1918, is planned for 2028. Held in the museum's reserve collection and not normally on public view.",Fokker DrI; Dr.1; Triplane,Deutsches Museum,in_storage
Bücker,Bü 131,B,E.3B-555,Jungmann,,fixed_wing,biplane,military,trainer,,"Spanish-built Buecker Buergmann Jungmann. Recorded in the Deutsches Museum aviation collection but not identifiable in the two aviation exhibitions that reopened on the Museumsinsel in July 2022. The museum's pre-1918 aircraft are not currently exhibited; a new hall, Historische Luftfahrt bis 1918, is planned for 2028. Held in the museum's reserve collection and not normally on public view.",Bü 131; Bu 131; Jungmann,Deutsches Museum,in_storage
Nord,N.1002,Pingouin,D-IBFW,Pingouin,,fixed_wing,monoplane,military,utility,,"French-built licence version of the Bf 108. Recorded in the Deutsches Museum aviation collection but not identifiable in the two aviation exhibitions that reopened on the Museumsinsel in July 2022. The museum's pre-1918 aircraft are not currently exhibited; a new hall, Historische Luftfahrt bis 1918, is planned for 2028. Held in the museum's reserve collection and not normally on public view.",N 1002; Bf 108; Pingouin,Deutsches Museum,in_storage
Arado,Ar 66,D,1258,,,fixed_wing,biplane,military,trainer,,"Arado Ar 66 trainer. Also attributed to the Flugwerft Schleissheim, where the museum's own exhibit index lists an Arado Ar 66. Recorded in the Deutsches Museum aviation collection but not identifiable in the two aviation exhibitions that reopened on the Museumsinsel in July 2022. The museum's pre-1918 aircraft are not currently exhibited; a new hall, Historische Luftfahrt bis 1918, is planned for 2028. Held in the museum's reserve collection and not normally on public view.",Ar 66; Ar66,Deutsches Museum,in_storage
Dornier,Do J,Wal,,Wal,,fixed_wing,monoplane,civilian,commercial_transport,,"Early German hang glider. Recorded in the Deutsches Museum aviation collection but not identifiable in the two aviation exhibitions that reopened on the Museumsinsel in July 2022. The museum's pre-1918 aircraft are not currently exhibited; a new hall, Historische Luftfahrt bis 1918, is planned for 2028. Held in the museum's reserve collection and not normally on public view.",Do J; Wal,Deutsches Museum,in_storage
Wagner,DOWA 81,,,,,rotary_wing,,civilian,experimental,,"Wagner DOWA 81 rotorcraft; also attributed to the Flugwerft Schleissheim. Recorded in the Deutsches Museum aviation collection but not identifiable in the two aviation exhibitions that reopened on the Museumsinsel in July 2022. The museum's pre-1918 aircraft are not currently exhibited; a new hall, Historische Luftfahrt bis 1918, is planned for 2028. Held in the museum's reserve collection and not normally on public view.",DOWA 81; DOWA81,Deutsches Museum,in_storage
Rochelt,Musculair,1,,Musculair,,fixed_wing,monoplane,civilian,experimental,,"Musculair 1 human-powered aircraft; the Musculair 2 is at the Flugwerft Schleissheim. Recorded in the Deutsches Museum aviation collection but not identifiable in the two aviation exhibitions that reopened on the Museumsinsel in July 2022. The museum's pre-1918 aircraft are not currently exhibited; a new hall, Historische Luftfahrt bis 1918, is planned for 2028. Held in the museum's reserve collection and not normally on public view.",Musculair; Musculair 1,Deutsches Museum,in_storage
Mittelwerk,A4,,,V-2,,missile_rocket,,military,ballistic,,"A4 (V-2) rocket display in the Historische Luftfahrt exhibition, with the Peenemuende test stand diorama and information on the forced labour used to build the weapon.",A4; V-2; V2; Aggregat 4,Deutsches Museum,on_display
