manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Cessna,O-1,A,1634,Bird Dog,,fixed_wing,monoplane,military,recon,,"Ex Royal Thai Army 50-1634, c/n 21326 from the data plate. Derelict at the Lopburi Maintenance Battalion in 2001, then at Tango Amphur Khaeng Koi and Saraburi Aero Park; first noted at Don Mueang January 2020.",O1; 50-1634; c/n 21326; O1A,Tango Squadron Collection Don Mueang,on_display
Cessna,O-1,G,2190,Bird Dog,,fixed_wing,monoplane,military,recon,,"Ex Royal Thai Army 51-12190, c/n 22504 from the data plate. Derelict at the Lopburi Maintenance Battalion in 2001, then at Tango Amphur Khaeng Koi and Saraburi Aero Park; first noted at Don Mueang January 2020.",O1; 51-12190; c/n 22504; O1G,Tango Squadron Collection Don Mueang,on_display
Cessna,A-37,B,J6-19/28,Dragonfly,,fixed_wing,monoplane,military,ground_attack,,Ex USAF 68-10818. In the 904 Squadron hangar at Don Mueang 1995-97 and static in the Tango Don Mueang museum from August 2002. Marked 21111.,A37; 68-10818; 21111; A37B,Tango Squadron Collection Don Mueang,on_display
Cessna,A-37,B,J6-7/15,Dragonfly,,fixed_wing,monoplane,military,ground_attack,,Ex USAF 71-0802. Static in the Tango Don Mueang museum since August 2002. Marked 21123.,A37; 71-0802; 21123; A37B,Tango Squadron Collection Don Mueang,on_display
de Havilland,DH.82,A,,Tiger Moth,Pimantip,fixed_wing,biplane,civilian,trainer,,Ex G-AMOU from the data plate; exported to Thailand November 1993. Marked 21 and named Pimantip. At the Tango Don Mueang museum since June 2009.,DH82A; G-AMOU; 21,Tango Squadron Collection Don Mueang,on_display
de Havilland Canada,DHC-1,T.20,F9-64/97,Chipmunk,,fixed_wing,monoplane,military,trainer,,c/n C1/0619. Ex Chiang Mai; at the Tango Don Mueang museum since August 2004.,DHC1; Chipmunk; RR.64/97; 64; c/n C1-0619,Tango Squadron Collection Don Mueang,on_display
de Havilland Canada,DHC-1,T.20,F9-66/97,Chipmunk,,fixed_wing,monoplane,military,trainer,,c/n C1/0634. In the Tango Don Mueang hangar from October 1995 and static in the museum since August 2002. Marked 66.,DHC1; Chipmunk; 66; c/n C1-0634,Tango Squadron Collection Don Mueang,on_display
North American,F-86,F,,Sabre,,fixed_wing,monoplane,military,fighter,,Ex USAF 52-4463; reported in 1997-2001 as Korean Air Force 24-463. Static in the Tango Don Mueang museum since August 2002; repainted in false marks for a film in October 2012. Marked 5085 with code 1332.,F86F; 52-4463; 5085; 1332; F86,Tango Squadron Collection Don Mueang,on_display
North American,F-86,F,,Sabre,,fixed_wing,monoplane,military,fighter,,Ex USAF 51-13345 (radio call 113345); reported in 1997-2001 as Korean Air Force 13-345. Static in the Tango Don Mueang museum since August 2002. Marked 5093 with code 1325.,F86F; 51-13345; 5093; 1325; F86,Tango Squadron Collection Don Mueang,on_display
North American,T-6,G,F8-210/00,Texan,,fixed_wing,monoplane,military,trainer,,Ex USAF 51-14662. Ex Chiang Mai; at the Tango Don Mueang museum since February 2004. Marked 1-14662 with code 5301.,T6G; Texan; 51-14662; 14662; 5301; T6,Tango Squadron Collection Don Mueang,on_display
Travel Air,2000,,HS-IAM,,Miss Siam,fixed_wing,biplane,civilian,private,,"Flying replica of the original Travel Air 2000 Miss Siam, the first aircraft privately owned in Siam; registered 27 December 2000 and moved to the Tango Don Mueang museum about October 2003.",Travel Air 2000; HS-IAM,Tango Squadron Collection Don Mueang,on_display
Travel Air,4000,,HS-PSP,,,fixed_wing,biplane,civilian,private,,"Ex N99X c/n 948, bought in the USA about 1994 and restored at Chiang Mai; at the Tango Don Mueang museum since February 2004. Also carries Miss Siam titles.",Travel Air 4000; HS-PSP; N99X; c/n 948,Tango Squadron Collection Don Mueang,on_display
Travel Air,2000,,,,,fixed_wing,biplane,civilian,private,,Static exhibit built around the original fuselage frame of the Travel Air 2000 Miss Siam. In the Tango Don Mueang museum since August 2002.,Travel Air 2000; Miss Siam frame,Tango Squadron Collection Don Mueang,on_display
Piper,J-3,C-65,NC88293,Cub,,fixed_wing,monoplane,civilian,private,,"c/n 15911; sold to Tango about 1993, at Chiang Mai until 2005 and at the Tango Don Mueang museum since 2009.",J3; Cub; NC88293; c/n 15911,Tango Squadron Collection Don Mueang,on_display
Grumman American,AA-1,C,HS-ATT,Lynx,,fixed_wing,monoplane,civilian,private,,"Wreck, c/n 0120; static in the Tango Don Mueang museum since August 2002.",AA1C; Lynx; HS-ATT; c/n 0120; AA1,Tango Squadron Collection Don Mueang,in_storage
Bell,412,EP,2603,,,rotary_wing,,military,utility,,"Royal Thai Police 412EP wreck, noted at Don Mueang from January 2012 and moved into the Tango Don Mueang compound by January 2020.",412EP; 2603,Tango Squadron Collection Don Mueang,in_storage
Bell,412,EP,2607,,,rotary_wing,,military,utility,,"Royal Thai Police 412EP wreck, noted at Don Mueang from February 2003 and moved into the Tango Don Mueang compound by January 2020. Serial not displayed.",412EP; 2607,Tango Squadron Collection Don Mueang,in_storage
