manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Hawker,Hurricane,Mk IIC,,,,fixed_wing,monoplane,military,fighter,,"British fighter of the type supplied to Soviet northern units from 1941; recorded with serial Z2461. Wartime type restored from recovered material; the proportion of original structure was not established from the sources used. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7).",HurricaneMkIIC; Z2461,Naval Aviation Museum of the Northern Fleet,on_display
Bell,P-39,Q,,Airacobra,,fixed_wing,monoplane,military,fighter,,"Lend-lease fighter of the type flown by Northern Fleet aces. Wartime type restored from recovered material; the proportion of original structure was not established from the sources used. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7).",P39; P39Q; Airacobra,Naval Aviation Museum of the Northern Fleet,on_display
Messerschmitt,Bf 109,G-2,,,,fixed_wing,monoplane,military,fighter,,"German fighter recovered in the far north. Wartime type restored from recovered material; the proportion of original structure was not established from the sources used. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7). Construction number 14666.",Bf109; Bf109G2; Me 109; Me109; c/n 14666,Naval Aviation Museum of the Northern Fleet,on_display
Lisunov,Li-2,T,25,Cab,,fixed_wing,monoplane,military,transport,,"Wears bort 25 red. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7).",Li2; Li2T; DC-3; DC3,Naval Aviation Museum of the Northern Fleet,on_display
Mikoyan-Gurevich,MiG-15,,,Fagot,,fixed_wing,monoplane,military,fighter,,"No bort number recorded. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7).",MiG15,Naval Aviation Museum of the Northern Fleet,on_display
Mikoyan-Gurevich,MiG-17,,43,Fresco,,fixed_wing,monoplane,military,fighter,,"Wears bort 43 red. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7).",MiG17,Naval Aviation Museum of the Northern Fleet,on_display
Mikoyan-Gurevich,MiG-25,RB,56,Foxbat,,fixed_wing,monoplane,military,recon,,"Named Vasily Kirilenko. Wears bort 56 red. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7). Construction number 02048649.",MiG25; MiG25RB; c/n 02048649,Naval Aviation Museum of the Northern Fleet,on_display
Mikoyan-Gurevich,MiG-25,PU,96,Foxbat,,fixed_wing,monoplane,military,trainer,,"Wears bort 96 red. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7). Construction number 22036819.",MiG25; MiG25PU; c/n 22036819,Naval Aviation Museum of the Northern Fleet,on_display
Mikoyan-Gurevich,MiG-29,9-13,,Fulcrum,,fixed_wing,monoplane,military,fighter,,"Wears bort 46 blue. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7). Construction number 2960710955. Wears bort number 46; recorded without a tail number because another airframe of this type in the database already carries it.",MiG29; MiG29913; c/n 2960710955; 46,Naval Aviation Museum of the Northern Fleet,on_display
Mikoyan-Gurevich,MiG-31,,70,Foxhound,,fixed_wing,monoplane,military,fighter,,"Wears bort 70 red. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7). Construction number 69700132447.",MiG31; c/n 69700132447,Naval Aviation Museum of the Northern Fleet,on_display
Sukhoi,Su-9,,03,Fishpot,,fixed_wing,monoplane,military,fighter,,"Wears bort 03 red. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7).",Su9,Naval Aviation Museum of the Northern Fleet,on_display
Sukhoi,Su-24,M,47,Fencer,,fixed_wing,monoplane,military,bomber,,"Wears bort 47 white. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7).",Su24; Su24M,Naval Aviation Museum of the Northern Fleet,on_display
Sukhoi,Su-25,,23,Frogfoot,,fixed_wing,monoplane,military,ground_attack,,"Wears bort 23 red. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7). Construction number 25508105026.",Su25; c/n 25508105026,Naval Aviation Museum of the Northern Fleet,on_display
Sukhoi,Su-25,UTG,04,Frogfoot,,fixed_wing,monoplane,military,trainer,,"Carrier training variant. Wears bort 04 red. Construction number recorded with a query. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7). Construction number 38220141090.",Su25; Su25UTG; c/n 38220141090,Naval Aviation Museum of the Northern Fleet,on_display
Sukhoi,Su-27,,03,Flanker,,fixed_wing,monoplane,military,fighter,,"Wears bort 03 blue. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7). Construction number 36911021818.",Su27; c/n 36911021818,Naval Aviation Museum of the Northern Fleet,on_display
Sukhoi,Su-27,UBP,,Flanker,,fixed_wing,monoplane,military,trainer,,"Naval two-seater. Wears bort 20 red. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7). Construction number 96310417107. Wears bort number 20; recorded without a tail number because another airframe of this type in the database already carries it.",Su27; Su27UBP; c/n 96310417107; 20,Naval Aviation Museum of the Northern Fleet,on_display
Yakovlev,Yak-38,M,34,Forger,,fixed_wing,monoplane,military,fighter,,"Wears bort 34 blue. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7). Construction number 7977823811109.",Yak38; Yak38M; c/n 7977823811109,Naval Aviation Museum of the Northern Fleet,on_display
Yakovlev,Yak-38,M,93,Forger,,fixed_wing,monoplane,military,fighter,,"Wears bort 93 blue. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7). Construction number 7977822604358.",Yak38; Yak38M; c/n 7977822604358,Naval Aviation Museum of the Northern Fleet,on_display
Antonov,An-24,RT,02,Coke,,fixed_wing,monoplane,military,transport,,"Wears bort 02 red. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7). Construction number 9910908.",An24; An24RT; c/n 9910908,Naval Aviation Museum of the Northern Fleet,on_display
Mil,Mi-4,M,07,Hound,,rotary_wing,,military,other,,"Anti-submarine variant. Wears bort 07 red. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7).",Mi4; Mi4M,Naval Aviation Museum of the Northern Fleet,on_display
Mil,Mi-8,T,84,Hip,,rotary_wing,,military,transport,,"Wears bort 84 red. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7). Construction number 9765445.",Mi8; Mi8T; c/n 9765445,Naval Aviation Museum of the Northern Fleet,on_display
Kamov,Ka-25,BShZ,79,Hormone,,rotary_wing,,military,other,,"Minesweeping variant. Wears bort 79 red. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7). Construction number 9811102.",Ka25; Ka25BShZ; c/n 9811102,Naval Aviation Museum of the Northern Fleet,on_display
Lavochkin,La-17,MM,,,,fixed_wing,monoplane,military,drone,,"Target drone. The largest naval aviation collection in Russia, inside the closed administrative territory of Severomorsk; a pass is required and is normally arranged through the Northern Fleet military history museum in Murmansk or a Murmansk travel agency. Airframe data from the russianplanes.net museum register (museum 7).",La17; La17MM,Naval Aviation Museum of the Northern Fleet,on_display
