manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Tupolev,Tu-22,U,,Blinder,,fixed_wing,monoplane,military,trainer,1967,The only surviving Tu-22U trainer. Wears bort 20 red. Inside the perimeter of Engels-2 strategic bomber base; entry only by prior written application to the unit commander. Airframe data from the russianplanes.net museum register (museum 21) cross-checked against a 2017-2019 seven-part photo survey by LiveJournal user erofey_manager. Construction number 2497023. Wears bort number 20; recorded without a tail number because another airframe of this type in the database already carries it.,Tu22; Tu22U; c/n 2497023; 20,Engels Museum of Long-Range Aviation,on_display
Tupolev,Tu-22,KD,77,Blinder,,fixed_wing,monoplane,military,bomber,1968,Missile carrier. Wears bort 77 red. Inside the perimeter of Engels-2 strategic bomber base; entry only by prior written application to the unit commander. Airframe data from the russianplanes.net museum register (museum 21) cross-checked against a 2017-2019 seven-part photo survey by LiveJournal user erofey_manager. Construction number 5558053.,Tu22; Tu22KD; c/n 5558053,Engels Museum of Long-Range Aviation,on_display
Tupolev,Tu-22,PD,46,Blinder,,fixed_wing,monoplane,military,electronic_warfare,1968,"Escort jammer variant, recorded elsewhere as Tu-22PD2. Wears bort 46 red. Inside the perimeter of Engels-2 strategic bomber base; entry only by prior written application to the unit commander. Airframe data from the russianplanes.net museum register (museum 21) cross-checked against a 2017-2019 seven-part photo survey by LiveJournal user erofey_manager. Construction number 3578035.",Tu22; Tu22PD; c/n 3578035,Engels Museum of Long-Range Aviation,on_display
Mil,Mi-24,V,,Hind,,rotary_wing,,military,ground_attack,,Izdeliye 242. Wears bort 15 yellow. Inside the perimeter of Engels-2 strategic bomber base; entry only by prior written application to the unit commander. Airframe data from the russianplanes.net museum register (museum 21) cross-checked against a 2017-2019 seven-part photo survey by LiveJournal user erofey_manager. Construction number 3532421014534. Wears bort number 15; recorded without a tail number because another airframe of this type in the database already carries it.,Mi24; Mi24V; c/n 3532421014534; 15,Engels Museum of Long-Range Aviation,on_display
Tupolev,Tu-22M,3,20,Backfire,Pyotr Bochin,fixed_wing,monoplane,military,bomber,,Named Pyotr Bochin. Wears bort 20 red. Flown in from Olenegorsk and added to the museum in 2014. Inside the perimeter of Engels-2 strategic bomber base; entry only by prior written application to the unit commander. Airframe data from the russianplanes.net museum register (museum 21) cross-checked against a 2017-2019 seven-part photo survey by LiveJournal user erofey_manager. Construction number 1462124.,Tu22M; Tu22M3; c/n 1462124,Engels Museum of Long-Range Aviation,on_display
Mil,Mi-8,T,86,Hip,,rotary_wing,,military,transport,,Wears bort 86 red. Inside the perimeter of Engels-2 strategic bomber base; entry only by prior written application to the unit commander. Airframe data from the russianplanes.net museum register (museum 21) cross-checked against a 2017-2019 seven-part photo survey by LiveJournal user erofey_manager. Construction number 9754443.,Mi8; Mi8T; c/n 9754443,Engels Museum of Long-Range Aviation,on_display
Mikoyan-Gurevich,MiG-29,9-12,,Fulcrum,,fixed_wing,monoplane,military,fighter,,Wears bort 29 red. Inside the perimeter of Engels-2 strategic bomber base; entry only by prior written application to the unit commander. Airframe data from the russianplanes.net museum register (museum 21) cross-checked against a 2017-2019 seven-part photo survey by LiveJournal user erofey_manager. Construction number 2960509162. Wears bort number 29; recorded without a tail number because another airframe of this type in the database already carries it.,MiG29; MiG29912; c/n 2960509162; 29,Engels Museum of Long-Range Aviation,on_display
Sukhoi,Su-25,T,85,Frogfoot,,fixed_wing,monoplane,military,ground_attack,,Wears bort 85 red. Weapon pylons were removed before display. Inside the perimeter of Engels-2 strategic bomber base; entry only by prior written application to the unit commander. Airframe data from the russianplanes.net museum register (museum 21) cross-checked against a 2017-2019 seven-part photo survey by LiveJournal user erofey_manager. Construction number 2550860115.,Su25; Su25T; c/n 2550860115,Engels Museum of Long-Range Aviation,on_display
Sukhoi,Su-24,MP,02,Fencer,,fixed_wing,monoplane,military,electronic_warfare,,Izdeliye 46 electronic warfare variant. Wears bort 02 white. Inside the perimeter of Engels-2 strategic bomber base; entry only by prior written application to the unit commander. Airframe data from the russianplanes.net museum register (museum 21) cross-checked against a 2017-2019 seven-part photo survey by LiveJournal user erofey_manager. Construction number 4160464302361.,Su24; Su24MP; c/n 4160464302361,Engels Museum of Long-Range Aviation,on_display
Sukhoi,Su-9,,43,Fishpot,,fixed_wing,monoplane,military,fighter,,Wears bort 43 light blue. Inside the perimeter of Engels-2 strategic bomber base; entry only by prior written application to the unit commander. Airframe data from the russianplanes.net museum register (museum 21) cross-checked against a 2017-2019 seven-part photo survey by LiveJournal user erofey_manager. Construction number 1315367.,Su9; c/n 1315367,Engels Museum of Long-Range Aviation,on_display
Raduga,Kh-20,,,Kangaroo,,missile_rocket,,military,air_to_surface,,Air-launched strategic cruise missile carried by the Tu-95K. Displayed in the missile line. Inside the perimeter of Engels-2 strategic bomber base; entry only by prior written application to the unit commander. Airframe data from the russianplanes.net museum register (museum 21) cross-checked against a 2017-2019 seven-part photo survey by LiveJournal user erofey_manager.,Kh20,Engels Museum of Long-Range Aviation,on_display
Raduga,Kh-22,,,Kitchen,,missile_rocket,,military,anti_ship,,"Air-launched anti-ship and strategic cruise missile, shown with the Tu-95K-22. Inside the perimeter of Engels-2 strategic bomber base; entry only by prior written application to the unit commander. Airframe data from the russianplanes.net museum register (museum 21) cross-checked against a 2017-2019 seven-part photo survey by LiveJournal user erofey_manager.",Kh22,Engels Museum of Long-Range Aviation,on_display
Raduga,Kh-55,,,Kent,,missile_rocket,,military,cruise,,Air-launched strategic cruise missile. Inside the perimeter of Engels-2 strategic bomber base; entry only by prior written application to the unit commander. Airframe data from the russianplanes.net museum register (museum 21) cross-checked against a 2017-2019 seven-part photo survey by LiveJournal user erofey_manager.,Kh55,Engels Museum of Long-Range Aviation,on_display
Raduga,KSR-11,,,Kelt,,missile_rocket,,military,air_to_surface,,Anti-radiation development of the KSR-2 carried by the Tu-16. Two examples are recorded in the museum line; this is the first of two. Inside the perimeter of Engels-2 strategic bomber base; entry only by prior written application to the unit commander. Airframe data from the russianplanes.net museum register (museum 21) cross-checked against a 2017-2019 seven-part photo survey by LiveJournal user erofey_manager.,KSR11; first of two examples,Engels Museum of Long-Range Aviation,on_display
Raduga,KSR-2,,,Kelt,,missile_rocket,,military,anti_ship,,Anti-ship missile for the Tu-16. Listed in museum descriptions alongside a KSR-2UD training round. Inside the perimeter of Engels-2 strategic bomber base; entry only by prior written application to the unit commander. Airframe data from the russianplanes.net museum register (museum 21) cross-checked against a 2017-2019 seven-part photo survey by LiveJournal user erofey_manager.,KSR2,Engels Museum of Long-Range Aviation,on_display
