manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Douglas,A-26,B,44-34665,Invader,,fixed_wing,monoplane,military,bomber,1945,the museum designates it A-26B(VB); removed from inventory and delivered 24 November 1969,A26,Strategic Air Command & Aerospace Museum,on_display
Douglas,C-47,A,43-48098,Skytrain,,fixed_wing,monoplane,military,transport,1944,delivered July 1944; transferred to the museum 1969,C47,Strategic Air Command & Aerospace Museum,on_display
Douglas,C-54,D,42-72724,Skymaster,,fixed_wing,monoplane,military,transport,1945,delivered July 1945; completed SAC service 1970,C54,Strategic Air Command & Aerospace Museum,on_display
Fairchild,C-119,G,51-8024,Flying Boxcar,,fixed_wing,monoplane,military,transport,1953,the museum and Wikipedia render the serial as 51-8024L; delivered January 1953; transferred 1970,C119,Strategic Air Command & Aerospace Museum,on_display
General Atomics,MQ-1,C,07-0110,Gray Eagle,,fixed_wing,monoplane,military,drone,,US Army unmanned ISR aircraft; the serial comes from Wikipedia only and is not confirmed on the museum exhibit page,MQ1,Strategic Air Command & Aerospace Museum,on_display
General Dynamics,FB-111,A,68-0267,Aardvark,,fixed_wing,monoplane,military,bomber,1970,the SAC strategic version of the F-111; accepted 1970; transferred to the museum 1991,FB111,Strategic Air Command & Aerospace Museum,on_display
Grumman,HU-16,B,51-0006,Albatross,,fixed_wing,monoplane,military,search_rescue,1951,built as an SA-16A at Bethpage; delivered to the USAF 7 September 1951; transferred 1970; Durham Restoration Gallery Hangar B,HU16,Strategic Air Command & Aerospace Museum,under_restoration
Lockheed,F-117,A,85-0831,Nighthawk,,fixed_wing,monoplane,military,ground_attack,1987,first flight 20 October 1987; USAF acceptance 27 November 1987; the highest test time in the F-117 fleet at 2720.7 hours; flew with the Combined Test Force and 410th FLTS at Palmdale; arrived from Tonopah 24 May 2021; rolled into Hangar A 25 August 2025; the finish is an applied vinyl wrap not paint,F117,Strategic Air Command & Aerospace Museum,on_display
Lockheed,T-33,A,58-0548,Shooting Star,,fixed_wing,monoplane,military,trainer,1958,delivered December 1958; transferred 1972,T33,Strategic Air Command & Aerospace Museum,on_display
Lockheed,U-2,C,56-6701,Dragon Lady,The Saint,fixed_wing,monoplane,military,recon,,converted from U-2A to U-2B to U-2C in 1968; served with the CIA and USAF reconnaissance wings; nicknamed during the USAF thunderstorm research programme; transferred to the museum 1982,U2,Strategic Air Command & Aerospace Museum,on_display
Martin,B-57,E,55-4244,Canberra,,fixed_wing,monoplane,military,bomber,1956,the museum labels it Intruder which is a misnomer for the Canberra; delivered September 1956; transferred 1969,B57,Strategic Air Command & Aerospace Museum,on_display
McDonnell,XF-85,,46-0524,Goblin,,fixed_wing,monoplane,military,experimental,1948,parasite escort fighter prototype; first flown August 1948; one of only two built and the one with the most flight time; its sister aircraft is at the National Museum of the USAF,XF85,Strategic Air Command & Aerospace Museum,on_display
McDonnell,F-101,B,59-0462,Voodoo,,fixed_wing,monoplane,military,fighter,1960,all-weather interceptor; accepted November 1960; transferred to the museum 1969,F101,Strategic Air Command & Aerospace Museum,on_display
McDonnell Douglas,RF-4,C,65-0903,Phantom II,,fixed_wing,monoplane,military,recon,1966,taken on strength 15 August 1966; combat service with the 12th TRS at Tan Son Nhut in 1968; later Nebraska ANG 173rd TRS at Lincoln; moved to Ashland February 2007; restored and displayed November 2008,MSN 1556; RF4,Strategic Air Command & Aerospace Museum,on_display
Mikoyan-Gurevich,MiG-21,F-13,60-2105,Fishbed,,fixed_wing,monoplane,military,fighter,,construction number 742105; ex-Indonesian Air Force; flown by the 4477th Test and Evaluation Squadron at Tonopah under Constant Peg; the serial is a US-assigned number; delivered 1990; painted in North Vietnamese markings,MiG21,Strategic Air Command & Aerospace Museum,on_display
Mikoyan-Gurevich,MiG-23,ML,20+15,Flogger,,fixed_wing,monoplane,military,fighter,,source conflict on identity; the Wikipedia survivor list gives German Air Force 20+15 while the museum gives construction number 0390324630 marked Red 338 in East German service; probably the same ex-NVA airframe; outdoors on the apron,MiG23,Strategic Air Command & Aerospace Museum,on_display
North American,B-25,N,44-30363,Mitchell,,fixed_wing,monoplane,military,bomber,,the museum designates it B-25N(JTB) and Wikipedia lists it as a JTB-25N; transferred to the museum 1959,B25,Strategic Air Command & Aerospace Museum,on_display
North American,TB-25,N,44-28738,Mitchell,,fixed_wing,monoplane,military,bomber,1944,fuselage only; construction number 108-32013; ex-civil N3441G; built as a B-25J-15-NC at Kansas City; converted TB-25J then AT-24D then TB-25N; not on the museum public exhibit list,N3441G; TB25,Strategic Air Command & Aerospace Museum,in_storage
North American,F-86,H,53-1375,Sabre,,fixed_wing,monoplane,military,fighter,1955,fighter-bomber variant; accepted April 1955; transferred to the museum 1970,F86,Strategic Air Command & Aerospace Museum,on_display
North American,RB-45,C,48-0017,Tornado,,fixed_wing,monoplane,military,recon,,the museum designates it B-45C(NRB); the last RB-45 in USAF service; transferred 1971; the only surviving RB-45C,RB45,Strategic Air Command & Aerospace Museum,on_display
North American,T-39,A,62-4487,Sabreliner,,fixed_wing,monoplane,military,trainer,1963,utility aircraft and combat-readiness trainer; delivered August 1963; transferred to the museum 1985,T39,Strategic Air Command & Aerospace Museum,on_display
Piasecki,CH-21,B,52-8676,Workhorse,,rotary_wing,,military,utility,1955,built by Piasecki Vertol; the museum designates it H-21B(CH); accepted by the USAF 13 June 1955; transferred 1970,CH21,Strategic Air Command & Aerospace Museum,on_display
Republic,F-84,F,51-1714,Thunderstreak,,fixed_wing,monoplane,military,fighter,1954,delivered December 1954; transferred to the museum 1971,F84,Strategic Air Command & Aerospace Museum,on_display
Republic,F-105,D,61-0069,Thunderchief,,fixed_wing,monoplane,military,fighter,1962,taken on strength 5 January 1962; credited with MiG-17 kills on 28 April 1967 and 3 June 1967; carried the nose art Pussy Galore and Cherry Girl in Southeast Asia; arrived January 2000; displayed off site on a pylon beside Interstate 80 near mile marker 428.2; the museum renders the serial as 61-069,F105,Strategic Air Command & Aerospace Museum,on_display
Rockwell,B-1,A,76-0174,Lancer,,fixed_wing,monoplane,military,bomber,,the fourth and last B-1A prototype; the only B-1A with ejection seats rather than a crew escape module; delivered to the National Museum of the USAF 16 December 1986 and held on USAF loan; transferred to the museum 2003,B1,Strategic Air Command & Aerospace Museum,on_display
Sikorsky,H-19,B,53-4426,Chickasaw,,rotary_wing,,military,search_rescue,1954,the museum exhibit page titles it H-19B Whirlwind; accepted by the USAF 27 August 1954; transferred to the museum 1967,H19,Strategic Air Command & Aerospace Museum,on_display
Convair,SM-65,D,,Atlas,,missile_rocket,,military,ballistic,,one-and-a-half stage liquid-fuelled ICBM; the first operational Atlas model,SM65,Strategic Air Command & Aerospace Museum,on_display
Douglas,PGM-17,A,,Thor,,missile_rocket,,military,ballistic,,also designated SM-75; intermediate-range ballistic missile deployed in Britain 1959 to 1963,SM-75; PGM17; SM75,Strategic Air Command & Aerospace Museum,on_display
Northrop,SM-62,,,Snark,,missile_rocket,,military,cruise,,turbojet-powered intercontinental cruise missile; rocket-boosted from a mobile launcher,SM62,Strategic Air Command & Aerospace Museum,on_display
North American,GAM-77,,,Hound Dog,,missile_rocket,,military,air_to_surface,,later redesignated AGM-28; carried in pairs on B-52 wing pylons; operational with SAC 1961 to 1976,GAM77,Strategic Air Command & Aerospace Museum,on_display
McDonnell,GAM-72,,,Quail,,missile_rocket,,military,other,,air-launched radar decoy later redesignated ADM-20; carried by SAC B-52s,GAM72,Strategic Air Command & Aerospace Museum,on_display
Boeing,AGM-86,B,,ALCM,,missile_rocket,,military,cruise,,air-launched cruise missile; listed on Wikipedia from the museum's older missile pages but not on the current exhibit index; presence in 2026 unconfirmed,AGM86,Strategic Air Command & Aerospace Museum,on_display
General Dynamics,AGM-129,A,,Advanced Cruise Missile,,missile_rocket,,military,cruise,,stealthy turbofan-powered ACM; up to twelve carried per B-52; in service 1990 to 2002,AGM129,Strategic Air Command & Aerospace Museum,on_display
Chance Vought,SLV-1,,,Blue Scout,,missile_rocket,,military,launch_vehicle,,four-stage solid-fuel satellite launch vehicle; associated with the SAC Emergency Rocket Communications System,SLV1,Strategic Air Command & Aerospace Museum,on_display
North American,Apollo CSM,Block I,CSM-009,Apollo Command Module,,spacecraft,,military,space,,flown on the uncrewed AS-201 mission in February 1966; command module only; no current museum exhibit page so presence in 2026 unconfirmed,,Strategic Air Command & Aerospace Museum,on_display
North American,Apollo CSM,,,Apollo Command Module,,spacecraft,,military,space,,boilerplate test article not a flight spacecraft; listed on Wikipedia but not on the current museum exhibit index,,Strategic Air Command & Aerospace Museum,on_display
NASA,X-38,,,Crew Return Vehicle,,spacecraft,,military,space,,Crew Return Vehicle technology demonstrator; vehicle number not established; listed on Wikipedia but not on the current museum exhibit index,X38,Strategic Air Command & Aerospace Museum,on_display
TRW,Vela,,,Vela satellite,,spacecraft,,military,space,,nuclear detonation detection satellite; listed on Wikipedia but not on the current museum exhibit index; manufacturer attribution is generic to the Vela programme,,Strategic Air Command & Aerospace Museum,on_display
Dynetics,HLS,,,Human Landing System,,spacecraft,,civilian,space,,full-scale test article not a flight vehicle; an Artemis lunar lander proposal not selected by NASA; walk-in visitor experience,,Strategic Air Command & Aerospace Museum,on_display
